Cell_Lat,Cell_Lon,Mes,media_focos_mes_hist
-13.8,-47.0,7,1.0909090909090908
-13.8,-47.0,8,0.7272727272727273
-13.8,-47.0,9,1.6363636363636365
-13.8,-47.0,10,2.363636363636364
-13.8,-47.0,11,0.7272727272727273
-13.8,-47.0,12,0.1818181818181818
-13.8,-46.9,1,0.3636363636363636
-13.8,-46.9,2,0.0909090909090909
-13.8,-46.9,3,0.0909090909090909
-13.8,-46.9,5,0.1818181818181818
-13.8,-46.9,6,0.6363636363636364
-13.8,-46.9,7,0.5454545454545454
-13.8,-46.9,8,1.4545454545454546
-13.8,-46.9,9,1.2727272727272727
-13.8,-46.9,10,4.181818181818182
-13.8,-46.9,11,2.8181818181818183
-13.8,-46.9,12,0.6363636363636364
-13.8,-46.8,1,0.2727272727272727
-13.8,-46.8,2,0.2727272727272727
-13.8,-46.8,4,0.2727272727272727
-13.8,-46.8,5,0.6363636363636364
-13.8,-46.8,6,0.5454545454545454
-13.8,-46.8,7,0.0909090909090909
-13.8,-46.8,8,0.0909090909090909
-13.8,-46.8,9,0.3636363636363636
-13.8,-46.8,10,0.6363636363636364
-13.8,-46.8,11,1.0
-13.8,-46.8,12,0.9090909090909092
-13.8,-46.7,1,0.6363636363636364
-13.8,-46.7,2,0.2727272727272727
-13.8,-46.7,4,1.2727272727272727
-13.8,-46.7,5,0.2727272727272727
-13.8,-46.7,6,0.2727272727272727
-13.8,-46.7,7,1.0909090909090908
-13.8,-46.7,8,1.2727272727272727
-13.8,-46.7,9,0.8181818181818182
-13.8,-46.7,10,2.5454545454545454
-13.8,-46.7,11,2.8181818181818183
-13.8,-46.7,12,0.7272727272727273
-13.8,-46.6,1,0.0909090909090909
-13.8,-46.6,2,0.1818181818181818
-13.8,-46.6,5,0.4545454545454545
-13.8,-46.6,6,0.0909090909090909
-13.8,-46.6,9,0.7272727272727273
-13.8,-46.6,10,1.3636363636363635
-13.8,-46.6,11,1.909090909090909
-13.8,-46.6,12,0.2727272727272727
-13.8,-46.5,1,0.5454545454545454
-13.8,-46.5,2,0.0909090909090909
-13.8,-46.5,4,0.1818181818181818
-13.8,-46.5,5,0.2727272727272727
-13.8,-46.5,6,0.1818181818181818
-13.8,-46.5,7,0.3636363636363636
-13.8,-46.5,9,0.2727272727272727
-13.8,-46.5,10,1.3636363636363635
-13.8,-46.5,11,1.6363636363636365
-13.8,-46.4,1,0.0909090909090909
-13.8,-46.4,2,0.0909090909090909
-13.8,-46.4,9,0.1818181818181818
-13.8,-46.4,10,2.1818181818181817
-13.8,-46.4,11,0.6363636363636364
-13.8,-46.4,12,0.1818181818181818
-13.8,-46.3,1,0.0909090909090909
-13.8,-46.3,3,0.0909090909090909
-13.8,-46.3,5,0.3636363636363636
-13.8,-46.3,6,0.5454545454545454
-13.8,-46.3,7,0.1818181818181818
-13.8,-46.3,8,0.5454545454545454
-13.8,-46.3,9,2.727272727272727
-13.8,-46.3,10,3.1818181818181817
-13.8,-46.3,11,1.4545454545454546
-13.8,-46.3,12,0.2727272727272727
-13.8,-46.2,9,1.0909090909090908
-13.8,-46.2,10,0.1818181818181818
-13.8,-46.2,11,0.2727272727272727
-13.7,-50.9,8,0.0909090909090909
-13.7,-50.9,9,1.0
-13.7,-50.8,1,0.1818181818181818
-13.7,-50.8,3,0.0909090909090909
-13.7,-50.8,4,0.0909090909090909
-13.7,-50.8,5,0.6363636363636364
-13.7,-50.8,6,0.7272727272727273
-13.7,-50.8,7,0.4545454545454545
-13.7,-50.8,8,1.7272727272727273
-13.7,-50.8,9,2.454545454545455
-13.7,-50.8,10,1.2727272727272727
-13.7,-50.8,11,0.2727272727272727
-13.7,-50.8,12,0.1818181818181818
-13.7,-50.7,1,0.0909090909090909
-13.7,-50.7,4,0.0909090909090909
-13.7,-50.7,5,0.6363636363636364
-13.7,-50.7,6,0.6363636363636364
-13.7,-50.7,7,0.0909090909090909
-13.7,-50.7,8,0.8181818181818182
-13.7,-50.7,9,0.3636363636363636
-13.7,-50.7,10,0.9090909090909092
-13.7,-50.7,11,1.0909090909090908
-13.7,-50.7,12,0.5454545454545454
-13.7,-50.6,1,0.3636363636363636
-13.7,-50.6,2,0.0909090909090909
-13.7,-50.6,3,0.1818181818181818
-13.7,-50.6,5,0.7272727272727273
-13.7,-50.6,6,0.2727272727272727
-13.7,-50.6,7,0.2727272727272727
-13.7,-50.6,8,0.8181818181818182
-13.7,-50.6,9,0.6363636363636364
-13.7,-50.6,10,2.272727272727273
-13.7,-50.6,11,1.4545454545454546
-13.7,-50.6,12,0.5454545454545454
-13.7,-50.5,2,0.2727272727272727
-13.7,-50.5,3,0.0909090909090909
-13.7,-50.5,4,0.0909090909090909
-13.7,-50.5,5,1.0
-13.7,-50.5,7,0.4545454545454545
-13.7,-50.5,8,0.2727272727272727
-13.7,-50.5,9,0.8181818181818182
-13.7,-50.5,10,0.7272727272727273
-13.7,-50.5,11,0.5454545454545454
-13.7,-50.5,12,0.1818181818181818
-13.7,-50.4,1,0.2727272727272727
-13.7,-50.4,2,0.2727272727272727
-13.7,-50.4,3,0.0909090909090909
-13.7,-50.4,4,0.6363636363636364
-13.7,-50.4,5,1.0
-13.7,-50.4,6,0.6363636363636364
-13.7,-50.4,7,0.6363636363636364
-13.7,-50.4,8,0.6363636363636364
-13.7,-50.4,9,2.1818181818181817
-13.7,-50.4,10,1.909090909090909
-13.7,-50.4,11,0.4545454545454545
-13.7,-50.4,12,0.1818181818181818
-13.7,-50.3,1,0.2727272727272727
-13.7,-50.3,5,0.9090909090909092
-13.7,-50.3,6,0.4545454545454545
-13.7,-50.3,8,0.5454545454545454
-13.7,-50.3,9,1.3636363636363635
-13.7,-50.3,10,1.181818181818182
-13.7,-50.3,11,0.6363636363636364
-13.7,-50.3,12,0.4545454545454545
-13.7,-50.2,1,0.1818181818181818
-13.7,-50.2,2,0.1818181818181818
-13.7,-50.2,3,0.1818181818181818
-13.7,-50.2,4,0.1818181818181818
-13.7,-50.2,5,0.3636363636363636
-13.7,-50.2,6,0.3636363636363636
-13.7,-50.2,8,0.1818181818181818
-13.7,-50.2,9,0.4545454545454545
-13.7,-50.2,10,1.0
-13.7,-50.2,11,0.4545454545454545
-13.7,-50.2,12,0.3636363636363636
-13.7,-50.1,2,0.0909090909090909
-13.7,-50.1,3,0.0909090909090909
-13.7,-50.1,4,0.1818181818181818
-13.7,-50.1,5,0.3636363636363636
-13.7,-50.1,9,0.4545454545454545
-13.7,-50.1,10,0.1818181818181818
-13.7,-50.1,11,0.0909090909090909
-13.7,-50.0,1,0.0909090909090909
-13.7,-50.0,6,0.0909090909090909
-13.7,-50.0,7,0.5454545454545454
-13.7,-50.0,8,0.0909090909090909
-13.7,-50.0,9,0.2727272727272727
-13.7,-50.0,10,0.1818181818181818
-13.7,-50.0,11,0.0909090909090909
-13.7,-50.0,12,0.0909090909090909
-13.7,-49.9,1,0.3636363636363636
-13.7,-49.9,2,0.2727272727272727
-13.7,-49.9,5,0.0909090909090909
-13.7,-49.9,6,0.2727272727272727
-13.7,-49.9,7,0.0909090909090909
-13.7,-49.9,8,0.3636363636363636
-13.7,-49.9,9,1.6363636363636365
-13.7,-49.9,10,3.272727272727273
-13.7,-49.9,11,1.4545454545454546
-13.7,-49.9,12,0.4545454545454545
-13.7,-49.8,1,0.3636363636363636
-13.7,-49.8,2,0.0909090909090909
-13.7,-49.8,3,0.0909090909090909
-13.7,-49.8,4,0.7272727272727273
-13.7,-49.8,5,0.5454545454545454
-13.7,-49.8,6,1.2727272727272727
-13.7,-49.8,7,0.3636363636363636
-13.7,-49.8,8,1.2727272727272727
-13.7,-49.8,9,3.0
-13.7,-49.8,10,4.727272727272728
-13.7,-49.8,11,0.8181818181818182
-13.7,-49.8,12,0.4545454545454545
-13.7,-49.7,5,0.1818181818181818
-13.7,-49.7,6,0.1818181818181818
-13.7,-49.7,7,0.4545454545454545
-13.7,-49.7,8,0.6363636363636364
-13.7,-49.7,9,1.2727272727272727
-13.7,-49.7,10,1.3636363636363635
-13.7,-49.7,11,0.8181818181818182
-13.7,-49.7,12,0.0909090909090909
-13.7,-49.6,1,0.0909090909090909
-13.7,-49.6,4,0.0909090909090909
-13.7,-49.6,5,0.1818181818181818
-13.7,-49.6,8,0.0909090909090909
-13.7,-49.6,9,0.9090909090909092
-13.7,-49.6,10,1.818181818181818
-13.7,-49.6,11,0.1818181818181818
-13.7,-49.5,1,0.1818181818181818
-13.7,-49.5,3,0.0909090909090909
-13.7,-49.5,4,0.2727272727272727
-13.7,-49.5,6,0.4545454545454545
-13.7,-49.5,7,1.0909090909090908
-13.7,-49.5,8,2.363636363636364
-13.7,-49.5,9,3.4545454545454546
-13.7,-49.5,10,4.090909090909091
-13.7,-49.5,11,1.4545454545454546
-13.7,-49.5,12,0.3636363636363636
-13.7,-49.4,1,0.3636363636363636
-13.7,-49.4,2,0.0909090909090909
-13.7,-49.4,3,0.2727272727272727
-13.7,-49.4,4,0.4545454545454545
-13.7,-49.4,5,1.0909090909090908
-13.7,-49.4,6,2.272727272727273
-13.7,-49.4,7,1.7272727272727273
-13.7,-49.4,8,1.818181818181818
-13.7,-49.4,9,3.363636363636364
-13.7,-49.4,10,2.272727272727273
-13.7,-49.4,11,0.6363636363636364
-13.7,-49.4,12,0.6363636363636364
-13.7,-49.3,2,0.1818181818181818
-13.7,-49.3,3,0.0909090909090909
-13.7,-49.3,4,0.6363636363636364
-13.7,-49.3,5,0.4545454545454545
-13.7,-49.3,6,0.8181818181818182
-13.7,-49.3,7,0.8181818181818182
-13.7,-49.3,8,0.6363636363636364
-13.7,-49.3,9,1.5454545454545454
-13.7,-49.3,10,1.3636363636363635
-13.7,-49.3,11,0.6363636363636364
-13.7,-49.3,12,0.3636363636363636
-13.7,-49.2,1,0.1818181818181818
-13.7,-49.2,4,0.0909090909090909
-13.7,-49.2,5,0.2727272727272727
-13.7,-49.2,6,0.5454545454545454
-13.7,-49.2,7,0.4545454545454545
-13.7,-49.2,8,0.2727272727272727
-13.7,-49.2,9,1.2727272727272727
-13.7,-49.2,10,0.4545454545454545
-13.7,-49.2,11,0.3636363636363636
-13.7,-49.2,12,0.1818181818181818
-13.7,-49.1,1,0.3636363636363636
-13.7,-49.1,5,0.1818181818181818
-13.7,-49.1,6,0.8181818181818182
-13.7,-49.1,7,0.5454545454545454
-13.7,-49.1,8,0.7272727272727273
-13.7,-49.1,9,2.090909090909091
-13.7,-49.1,10,2.363636363636364
-13.7,-49.1,11,0.8181818181818182
-13.7,-49.1,12,0.0909090909090909
-13.7,-49.0,1,0.0909090909090909
-13.7,-49.0,2,0.0909090909090909
-13.7,-49.0,3,0.0909090909090909
-13.7,-49.0,4,0.6363636363636364
-13.7,-49.0,5,0.1818181818181818
-13.7,-49.0,6,0.9090909090909092
-13.7,-49.0,7,1.0909090909090908
-13.7,-49.0,8,2.727272727272727
-13.7,-49.0,9,4.636363636363637
-13.7,-49.0,10,3.818181818181818
-13.7,-49.0,11,1.818181818181818
-13.7,-49.0,12,0.4545454545454545
-13.7,-48.9,2,0.1818181818181818
-13.7,-48.9,3,0.0909090909090909
-13.7,-48.9,5,0.1818181818181818
-13.7,-48.9,6,0.1818181818181818
-13.7,-48.9,7,0.6363636363636364
-13.7,-48.9,8,0.9090909090909092
-13.7,-48.9,9,1.909090909090909
-13.7,-48.9,10,2.636363636363636
-13.7,-48.9,11,0.2727272727272727
-13.7,-48.9,12,0.2727272727272727
-13.7,-48.8,4,0.0909090909090909
-13.7,-48.8,5,0.2727272727272727
-13.7,-48.8,6,0.8181818181818182
-13.7,-48.8,7,2.090909090909091
-13.7,-48.8,8,1.7272727272727273
-13.7,-48.8,9,3.4545454545454546
-13.7,-48.8,10,6.363636363636363
-13.7,-48.8,11,1.181818181818182
-13.7,-48.8,12,0.3636363636363636
-13.7,-48.7,5,0.1818181818181818
-13.7,-48.7,6,0.3636363636363636
-13.7,-48.7,7,0.2727272727272727
-13.7,-48.7,8,1.0909090909090908
-13.7,-48.7,9,2.909090909090909
-13.7,-48.7,10,9.181818181818182
-13.7,-48.7,11,1.4545454545454546
-13.7,-48.7,12,0.7272727272727273
-13.7,-48.6,2,0.3636363636363636
-13.7,-48.6,5,0.1818181818181818
-13.7,-48.6,8,0.0909090909090909
-13.7,-48.6,9,2.454545454545455
-13.7,-48.6,10,8.636363636363637
-13.7,-48.6,11,1.3636363636363635
-13.7,-48.6,12,0.0909090909090909
-13.7,-48.5,2,0.0909090909090909
-13.7,-48.5,3,0.0909090909090909
-13.7,-48.5,4,0.0909090909090909
-13.7,-48.5,5,0.8181818181818182
-13.7,-48.5,6,0.2727272727272727
-13.7,-48.5,7,0.2727272727272727
-13.7,-48.5,8,0.2727272727272727
-13.7,-48.5,9,2.727272727272727
-13.7,-48.5,10,9.272727272727272
-13.7,-48.5,11,1.6363636363636365
-13.7,-48.5,12,0.3636363636363636
-13.7,-48.4,3,0.6363636363636364
-13.7,-48.4,4,0.1818181818181818
-13.7,-48.4,5,1.4545454545454546
-13.7,-48.4,6,0.8181818181818182
-13.7,-48.4,7,0.8181818181818182
-13.7,-48.4,8,0.8181818181818182
-13.7,-48.4,9,3.1818181818181817
-13.7,-48.4,10,8.181818181818182
-13.7,-48.4,11,1.818181818181818
-13.7,-48.4,12,0.5454545454545454
-13.7,-48.3,1,0.3636363636363636
-13.7,-48.3,4,0.4545454545454545
-13.7,-48.3,5,0.5454545454545454
-13.7,-48.3,6,0.8181818181818182
-13.7,-48.3,7,0.1818181818181818
-13.7,-48.3,8,0.7272727272727273
-13.7,-48.3,9,2.454545454545455
-13.7,-48.3,10,8.363636363636363
-13.7,-48.3,11,1.181818181818182
-13.7,-48.3,12,0.0909090909090909
-13.7,-48.2,1,0.1818181818181818
-13.7,-48.2,2,0.1818181818181818
-13.7,-48.2,4,0.0909090909090909
-13.7,-48.2,5,0.9090909090909092
-13.7,-48.2,6,0.8181818181818182
-13.7,-48.2,7,0.1818181818181818
-13.7,-48.2,8,0.6363636363636364
-13.7,-48.2,9,3.090909090909091
-13.7,-48.2,10,6.2727272727272725
-13.7,-48.2,11,0.7272727272727273
-13.7,-48.2,12,0.4545454545454545
-13.7,-48.1,2,0.1818181818181818
-13.7,-48.1,4,0.2727272727272727
-13.7,-48.1,6,0.0909090909090909
-13.7,-48.1,7,0.0909090909090909
-13.7,-48.1,8,0.3636363636363636
-13.7,-48.1,9,4.90909090909091
-13.7,-48.1,10,5.0
-13.7,-48.1,11,1.181818181818182
-13.7,-48.1,12,0.1818181818181818
-13.7,-48.0,3,0.0909090909090909
-13.7,-48.0,5,0.4545454545454545
-13.7,-48.0,6,0.6363636363636364
-13.7,-48.0,7,0.3636363636363636
-13.7,-48.0,8,0.7272727272727273
-13.7,-48.0,9,5.0
-13.7,-48.0,10,8.090909090909092
-13.7,-48.0,11,1.7272727272727273
-13.7,-48.0,12,0.2727272727272727
-13.7,-47.9,1,0.0909090909090909
-13.7,-47.9,2,0.0909090909090909
-13.7,-47.9,3,0.0909090909090909
-13.7,-47.9,4,0.1818181818181818
-13.7,-47.9,5,2.0
-13.7,-47.9,6,2.0
-13.7,-47.9,8,1.2727272727272727
-13.7,-47.9,9,4.90909090909091
-13.7,-47.9,10,7.636363636363637
-13.7,-47.9,11,0.8181818181818182
-13.7,-47.8,1,0.0909090909090909
-13.7,-47.8,4,1.2727272727272727
-13.7,-47.8,5,2.363636363636364
-13.7,-47.8,6,3.363636363636364
-13.7,-47.8,7,0.2727272727272727
-13.7,-47.8,8,0.9090909090909092
-13.7,-47.8,9,1.0
-13.7,-47.8,10,3.272727272727273
-13.7,-47.8,11,0.2727272727272727
-13.7,-47.8,12,0.0909090909090909
-13.7,-47.7,2,0.1818181818181818
-13.7,-47.7,3,0.2727272727272727
-13.7,-47.7,4,0.4545454545454545
-13.7,-47.7,5,1.6363636363636365
-13.7,-47.7,6,2.363636363636364
-13.7,-47.7,7,0.8181818181818182
-13.7,-47.7,8,0.2727272727272727
-13.7,-47.7,9,2.727272727272727
-13.7,-47.7,10,10.363636363636363
-13.7,-47.7,11,1.2727272727272727
-13.7,-47.7,12,0.0909090909090909
-13.7,-47.6,1,0.0909090909090909
-13.7,-47.6,4,0.0909090909090909
-13.7,-47.6,5,0.5454545454545454
-13.7,-47.6,6,0.8181818181818182
-13.7,-47.6,7,0.1818181818181818
-13.7,-47.6,8,0.8181818181818182
-13.7,-47.6,9,3.1818181818181817
-13.7,-47.6,10,6.454545454545454
-13.7,-47.6,11,1.0
-13.7,-47.6,12,0.4545454545454545
-13.7,-47.5,1,0.5454545454545454
-13.7,-47.5,2,0.2727272727272727
-13.7,-47.5,3,0.0909090909090909
-13.7,-47.5,4,0.6363636363636364
-13.7,-47.5,5,1.2727272727272727
-13.7,-47.5,6,2.272727272727273
-13.7,-47.5,7,2.0
-13.7,-47.5,8,0.2727272727272727
-13.7,-47.5,9,0.5454545454545454
-13.7,-47.5,10,2.636363636363636
-13.7,-47.5,11,0.3636363636363636
-13.7,-47.5,12,0.1818181818181818
-13.7,-47.4,1,0.0909090909090909
-13.7,-47.4,3,0.1818181818181818
-13.7,-47.4,4,1.0
-13.7,-47.4,5,0.3636363636363636
-13.7,-47.4,6,0.7272727272727273
-13.7,-47.4,7,0.9090909090909092
-13.7,-47.4,8,1.6363636363636365
-13.7,-47.4,9,1.7272727272727273
-13.7,-47.4,10,1.181818181818182
-13.7,-47.4,11,1.0
-13.7,-47.4,12,0.1818181818181818
-13.7,-47.3,1,0.3636363636363636
-13.7,-47.3,3,0.2727272727272727
-13.7,-47.3,4,0.6363636363636364
-13.7,-47.3,5,0.5454545454545454
-13.7,-47.3,6,1.181818181818182
-13.7,-47.3,7,1.181818181818182
-13.7,-47.3,8,1.5454545454545454
-13.7,-47.3,9,3.909090909090909
-13.7,-47.3,10,4.090909090909091
-13.7,-47.3,11,1.0909090909090908
-13.7,-47.3,12,0.1818181818181818
-13.7,-47.2,1,0.1818181818181818
-13.7,-47.2,3,0.3636363636363636
-13.7,-47.2,4,0.1818181818181818
-13.7,-47.2,5,0.3636363636363636
-13.7,-47.2,6,0.3636363636363636
-13.7,-47.2,7,0.7272727272727273
-13.7,-47.2,8,1.0
-13.7,-47.2,9,2.5454545454545454
-13.7,-47.2,10,4.727272727272728
-13.7,-47.2,11,1.0909090909090908
-13.7,-47.2,12,0.0909090909090909
-13.7,-47.1,1,0.1818181818181818
-13.7,-47.1,3,0.5454545454545454
-13.7,-47.1,4,0.2727272727272727
-13.7,-47.1,5,0.2727272727272727
-13.7,-47.1,6,1.4545454545454546
-13.7,-47.1,7,1.2727272727272727
-13.7,-47.1,8,0.4545454545454545
-13.7,-47.1,9,4.090909090909091
-13.7,-47.1,10,2.5454545454545454
-13.7,-47.1,11,0.5454545454545454
-13.7,-47.1,12,0.0909090909090909
-13.7,-47.0,1,0.0909090909090909
-13.7,-47.0,4,0.0909090909090909
-13.7,-47.0,5,0.2727272727272727
-13.7,-47.0,6,1.0909090909090908
-13.7,-47.0,7,0.7272727272727273
-13.7,-47.0,8,1.818181818181818
-13.7,-47.0,9,3.4545454545454546
-13.7,-47.0,10,4.0
-13.7,-47.0,11,1.0
-13.7,-47.0,12,0.2727272727272727
-13.7,-46.9,2,0.0909090909090909
-13.7,-46.9,4,0.1818181818181818
-13.7,-46.9,5,0.6363636363636364
-13.7,-46.9,6,0.4545454545454545
-13.7,-46.9,7,0.1818181818181818
-13.7,-46.9,8,1.909090909090909
-13.7,-46.9,9,3.272727272727273
-13.7,-46.9,10,6.2727272727272725
-13.7,-46.9,11,0.9090909090909092
-13.7,-46.9,12,0.4545454545454545
-13.7,-46.8,1,0.1818181818181818
-13.7,-46.8,2,0.1818181818181818
-13.7,-46.8,3,0.3636363636363636
-13.7,-46.8,4,0.0909090909090909
-13.7,-46.8,5,0.4545454545454545
-13.7,-46.8,6,0.3636363636363636
-13.7,-46.8,7,1.0909090909090908
-13.7,-46.8,8,0.0909090909090909
-13.7,-46.8,9,1.4545454545454546
-13.7,-46.8,10,3.818181818181818
-13.7,-46.8,11,1.2727272727272727
-13.7,-46.8,12,0.7272727272727273
-13.7,-46.7,1,0.0909090909090909
-13.7,-46.7,2,0.1818181818181818
-13.7,-46.7,3,0.0909090909090909
-13.7,-46.7,5,0.1818181818181818
-13.7,-46.7,6,0.9090909090909092
-13.7,-46.7,7,0.5454545454545454
-13.7,-46.7,8,0.4545454545454545
-13.7,-46.7,9,0.4545454545454545
-13.7,-46.7,10,0.5454545454545454
-13.7,-46.7,11,0.4545454545454545
-13.7,-46.7,12,0.4545454545454545
-13.7,-46.6,1,0.3636363636363636
-13.7,-46.6,2,0.1818181818181818
-13.7,-46.6,3,0.2727272727272727
-13.7,-46.6,5,0.1818181818181818
-13.7,-46.6,6,0.4545454545454545
-13.7,-46.6,7,0.9090909090909092
-13.7,-46.6,8,0.3636363636363636
-13.7,-46.6,9,1.3636363636363635
-13.7,-46.6,10,1.909090909090909
-13.7,-46.6,11,1.2727272727272727
-13.7,-46.6,12,0.1818181818181818
-13.7,-46.5,3,0.0909090909090909
-13.7,-46.5,4,0.1818181818181818
-13.7,-46.5,7,0.1818181818181818
-13.7,-46.5,8,0.2727272727272727
-13.7,-46.5,9,1.6363636363636365
-13.7,-46.5,10,1.6363636363636365
-13.7,-46.5,11,1.0909090909090908
-13.7,-46.5,12,0.6363636363636364
-13.7,-46.4,9,1.2727272727272727
-13.7,-46.4,10,2.909090909090909
-13.7,-46.4,11,0.8181818181818182
-13.7,-46.4,12,0.0909090909090909
-13.7,-46.3,1,0.3636363636363636
-13.7,-46.3,2,0.0909090909090909
-13.7,-46.3,4,0.0909090909090909
-13.7,-46.3,5,1.3636363636363635
-13.7,-46.3,6,0.0909090909090909
-13.7,-46.3,7,1.181818181818182
-13.7,-46.3,8,0.2727272727272727
-13.7,-46.3,9,3.272727272727273
-13.7,-46.3,10,5.0
-13.7,-46.3,11,0.6363636363636364
-13.7,-46.3,12,0.7272727272727273
-13.7,-46.2,4,0.0909090909090909
-13.7,-46.2,5,0.0909090909090909
-13.7,-46.2,6,0.0909090909090909
-13.7,-46.2,9,0.5454545454545454
-13.7,-46.2,10,0.3636363636363636
-13.6,-50.8,8,0.1818181818181818
-13.6,-50.8,9,0.1818181818181818
-13.6,-50.8,10,0.2727272727272727
-13.6,-50.8,12,0.0909090909090909
-13.6,-50.7,2,0.1818181818181818
-13.6,-50.7,3,0.0909090909090909
-13.6,-50.7,4,0.0909090909090909
-13.6,-50.7,5,0.2727272727272727
-13.6,-50.7,6,1.0909090909090908
-13.6,-50.7,7,0.3636363636363636
-13.6,-50.7,8,0.5454545454545454
-13.6,-50.7,9,0.9090909090909092
-13.6,-50.7,10,1.0
-13.6,-50.7,11,0.8181818181818182
-13.6,-50.7,12,0.6363636363636364
-13.6,-50.6,1,0.0909090909090909
-13.6,-50.6,5,0.3636363636363636
-13.6,-50.6,6,0.0909090909090909
-13.6,-50.6,8,0.5454545454545454
-13.6,-50.6,9,0.7272727272727273
-13.6,-50.6,10,1.7272727272727273
-13.6,-50.6,11,0.7272727272727273
-13.6,-50.6,12,0.3636363636363636
-13.6,-50.5,1,0.0909090909090909
-13.6,-50.5,5,0.3636363636363636
-13.6,-50.5,8,0.5454545454545454
-13.6,-50.5,9,0.9090909090909092
-13.6,-50.5,10,0.8181818181818182
-13.6,-50.5,11,0.6363636363636364
-13.6,-50.5,12,0.3636363636363636
-13.6,-50.4,1,0.1818181818181818
-13.6,-50.4,4,0.5454545454545454
-13.6,-50.4,5,1.3636363636363635
-13.6,-50.4,6,0.7272727272727273
-13.6,-50.4,7,0.5454545454545454
-13.6,-50.4,8,1.0
-13.6,-50.4,9,1.0909090909090908
-13.6,-50.4,10,0.4545454545454545
-13.6,-50.4,11,0.1818181818181818
-13.6,-50.4,12,0.2727272727272727
-13.6,-50.3,3,0.3636363636363636
-13.6,-50.3,4,0.1818181818181818
-13.6,-50.3,5,0.3636363636363636
-13.6,-50.3,6,0.4545454545454545
-13.6,-50.3,7,0.3636363636363636
-13.6,-50.3,8,0.3636363636363636
-13.6,-50.3,9,1.0909090909090908
-13.6,-50.3,10,1.0909090909090908
-13.6,-50.3,12,0.3636363636363636
-13.6,-50.2,2,0.1818181818181818
-13.6,-50.2,3,0.0909090909090909
-13.6,-50.2,4,0.6363636363636364
-13.6,-50.2,5,0.6363636363636364
-13.6,-50.2,6,1.0
-13.6,-50.2,7,1.0909090909090908
-13.6,-50.2,8,1.6363636363636365
-13.6,-50.2,9,1.181818181818182
-13.6,-50.2,10,0.2727272727272727
-13.6,-50.2,11,0.1818181818181818
-13.6,-50.2,12,0.0909090909090909
-13.6,-50.1,1,0.2727272727272727
-13.6,-50.1,4,0.1818181818181818
-13.6,-50.1,5,0.2727272727272727
-13.6,-50.1,6,0.2727272727272727
-13.6,-50.1,7,0.1818181818181818
-13.6,-50.1,8,0.2727272727272727
-13.6,-50.1,9,0.2727272727272727
-13.6,-50.1,10,0.4545454545454545
-13.6,-50.1,11,0.4545454545454545
-13.6,-50.1,12,0.2727272727272727
-13.6,-50.0,2,0.0909090909090909
-13.6,-50.0,4,0.3636363636363636
-13.6,-50.0,5,0.7272727272727273
-13.6,-50.0,6,0.2727272727272727
-13.6,-50.0,7,0.2727272727272727
-13.6,-50.0,8,0.7272727272727273
-13.6,-50.0,9,0.3636363636363636
-13.6,-50.0,10,0.9090909090909092
-13.6,-50.0,11,0.1818181818181818
-13.6,-49.9,1,0.1818181818181818
-13.6,-49.9,2,0.0909090909090909
-13.6,-49.9,3,0.0909090909090909
-13.6,-49.9,4,0.5454545454545454
-13.6,-49.9,5,0.3636363636363636
-13.6,-49.9,6,0.7272727272727273
-13.6,-49.9,7,0.5454545454545454
-13.6,-49.9,8,0.2727272727272727
-13.6,-49.9,9,1.6363636363636365
-13.6,-49.9,10,2.909090909090909
-13.6,-49.9,11,1.5454545454545454
-13.6,-49.9,12,0.5454545454545454
-13.6,-49.8,1,0.3636363636363636
-13.6,-49.8,2,0.0909090909090909
-13.6,-49.8,3,0.0909090909090909
-13.6,-49.8,4,0.4545454545454545
-13.6,-49.8,5,0.3636363636363636
-13.6,-49.8,6,0.5454545454545454
-13.6,-49.8,7,0.1818181818181818
-13.6,-49.8,8,0.8181818181818182
-13.6,-49.8,9,2.1818181818181817
-13.6,-49.8,10,2.0
-13.6,-49.8,11,0.4545454545454545
-13.6,-49.8,12,0.5454545454545454
-13.6,-49.7,1,0.0909090909090909
-13.6,-49.7,2,0.0909090909090909
-13.6,-49.7,5,0.4545454545454545
-13.6,-49.7,6,0.3636363636363636
-13.6,-49.7,7,0.4545454545454545
-13.6,-49.7,9,0.7272727272727273
-13.6,-49.7,10,0.5454545454545454
-13.6,-49.7,11,0.3636363636363636
-13.6,-49.7,12,0.5454545454545454
-13.6,-49.6,2,0.0909090909090909
-13.6,-49.6,6,0.3636363636363636
-13.6,-49.6,7,0.5454545454545454
-13.6,-49.6,8,1.5454545454545454
-13.6,-49.6,9,2.0
-13.6,-49.6,10,2.5454545454545454
-13.6,-49.6,11,0.5454545454545454
-13.6,-49.6,12,0.1818181818181818
-13.6,-49.5,1,0.1818181818181818
-13.6,-49.5,4,0.0909090909090909
-13.6,-49.5,5,0.3636363636363636
-13.6,-49.5,6,1.4545454545454546
-13.6,-49.5,7,1.818181818181818
-13.6,-49.5,8,0.7272727272727273
-13.6,-49.5,9,1.5454545454545454
-13.6,-49.5,10,2.363636363636364
-13.6,-49.5,11,0.9090909090909092
-13.6,-49.5,12,0.1818181818181818
-13.6,-49.4,1,0.2727272727272727
-13.6,-49.4,2,0.5454545454545454
-13.6,-49.4,5,0.7272727272727273
-13.6,-49.4,6,0.8181818181818182
-13.6,-49.4,7,1.0909090909090908
